timestamp,cycle_id,STR34_Step,STR34_Step_Name,STR34_Recipe_Name,active_phase,pred_isolation_forest_prob,pred_mahalanobis_prob,pred_lstm_ae_prob,pred_ensemble_score,pred_risk_level,pred_anomaly,pred_anomaly_summary
2025-08-25 02:24:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:25:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:26:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:27:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:28:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:29:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:30:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:31:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:32:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:33:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:34:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:35:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:36:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:37:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:38:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:39:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:40:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:41:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:42:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:43:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:44:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:45:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:46:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:47:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:48:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:49:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:50:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:51:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:52:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:53:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:54:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:55:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:56:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:57:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:58:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 02:59:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:00:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:01:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:02:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:03:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:04:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:05:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:06:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:07:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:08:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:09:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:10:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:11:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:12:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:13:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:14:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:15:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:16:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:17:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:18:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:19:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:20:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:21:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:22:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:23:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:24:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:25:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:26:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:27:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:28:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:29:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:30:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:31:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:32:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:33:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:34:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:35:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:36:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:37:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:38:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:39:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:40:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:41:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:42:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:43:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:44:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:45:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:46:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:47:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:48:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:49:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:50:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:51:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:52:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:53:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:54:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:55:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:56:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:57:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:58:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 03:59:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:00:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:01:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:02:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:03:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:04:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:05:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:06:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:07:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:08:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:09:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:10:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:11:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:12:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:13:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:14:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:15:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:16:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:17:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:18:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:19:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:20:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:21:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:22:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:23:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:24:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:25:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:26:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:27:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:28:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:29:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:30:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:31:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:32:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:33:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:34:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:35:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:36:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:37:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:38:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:39:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:40:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:41:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:42:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:43:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:44:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:45:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:46:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:47:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:48:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:49:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:50:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:51:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:52:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:53:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:54:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:55:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:56:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:57:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:58:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 04:59:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 05:00:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 05:01:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 05:02:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 05:03:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 05:04:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 05:05:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 05:06:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 05:07:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 05:08:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
2025-08-25 05:09:00.000000,NO_CYCLE,10,IDLE,NONE,NONE,,,,,NOT_IN_CYCLE,0,Row outside any sterilization cycle -- no prediction made.
